x-axis,2,3
second,Volt,Volt
-100.0000E-09,+2.6130652986467E+00,-225.1256257296E-03
-99.8000E-09,+2.5326632894576E+00,-225.1256257296E-03
-99.6000E-09,+2.5326632894576E+00,-233.1658266485E-03
-99.4000E-09,+2.4924622848630E+00,-233.1658266485E-03
-99.2000E-09,+2.5728642940521E+00,-229.1457261890E-03
-99.0000E-09,+2.5326632894576E+00,-225.1256257296E-03
-98.8000E-09,+2.5326632894576E+00,-229.1457261890E-03
-98.6000E-09,+2.4924622848630E+00,-225.1256257296E-03
-98.4000E-09,+2.5728642940521E+00,-229.1457261890E-03
-98.2000E-09,+2.5326632894576E+00,-233.1658266485E-03
-98.0000E-09,+2.5728642940521E+00,-237.1859271079E-03
-97.8000E-09,+2.4924622848630E+00,-241.2060275674E-03
-97.6000E-09,+2.6130652986467E+00,-233.1658266485E-03
-97.4000E-09,+2.5326632894576E+00,-233.1658266485E-03
-97.2000E-09,+2.4924622848630E+00,-237.1859271079E-03
-97.0000E-09,+2.4522612802684E+00,-241.2060275674E-03
-96.8000E-09,+2.4924622848630E+00,-253.2663289458E-03
-96.6000E-09,+2.4924622848630E+00,-261.3065298647E-03
-96.4000E-09,+2.5326632894576E+00,-273.3668312430E-03
-96.2000E-09,+2.5326632894576E+00,-277.3869317025E-03
-96.0000E-09,+2.5728642940521E+00,-289.4472330809E-03
-95.8000E-09,+2.5326632894576E+00,-293.4673335403E-03
-95.6000E-09,+2.5326632894576E+00,-301.5075344592E-03
-95.4000E-09,+2.5326632894576E+00,-313.5678358376E-03
-95.2000E-09,+2.5326632894576E+00,-337.6884385943E-03
-95.0000E-09,+2.4924622848630E+00,-345.7286395132E-03
-94.8000E-09,+2.4924622848630E+00,-321.6080367565E-03
-94.6000E-09,+2.4924622848630E+00,-281.4070321619E-03
-94.4000E-09,+2.5326632894576E+00,-265.3266303241E-03
-94.2000E-09,+2.4924622848630E+00,-265.3266303241E-03
-94.0000E-09,+2.4924622848630E+00,-277.3869317025E-03
-93.8000E-09,+2.4120602756739E+00,-289.4472330809E-03
-93.6000E-09,+2.4924622848630E+00,-321.6080367565E-03
-93.4000E-09,+2.4522612802684E+00,-353.7688404322E-03
-93.2000E-09,+2.4924622848630E+00,-365.8291418105E-03
-93.0000E-09,+2.3718592710793E+00,-353.7688404322E-03
-92.8000E-09,+2.4522612802684E+00,-341.7085390538E-03
-92.6000E-09,+2.3718592710793E+00,-325.6281372160E-03
-92.4000E-09,+2.4120602756739E+00,-305.5276349187E-03
-92.2000E-09,+2.3718592710793E+00,-285.4271326214E-03
-92.0000E-09,+2.4120602756739E+00,-269.3467307836E-03
-91.8000E-09,+2.3718592710793E+00,-277.3869317025E-03
-91.6000E-09,+2.4120602756738E+00,-293.4673335403E-03
-91.4000E-09,+2.3316582664848E+00,-301.5075344592E-03
-91.2000E-09,+2.3718592710793E+00,-305.5276349187E-03
-91.0000E-09,+2.3718592710793E+00,-297.4874339998E-03
-90.8000E-09,+2.3718592710793E+00,-285.4271326214E-03
-90.6000E-09,+2.3718592710793E+00,-277.3869317025E-03
-90.4000E-09,+2.3718592710793E+00,-277.3869317025E-03
-90.2000E-09,+2.2914572618902E+00,-297.4874339998E-03
-90.0000E-09,+2.3718592710793E+00,-329.6482376754E-03
-89.8000E-09,+2.2914572618902E+00,-345.7286395133E-03
-89.6000E-09,+2.3718592710793E+00,-349.7487399727E-03
-89.4000E-09,+2.2914572618902E+00,-337.6884385943E-03
-89.2000E-09,+2.3316582664847E+00,-321.6080367565E-03
-89.0000E-09,+2.2914572618902E+00,-301.5075344592E-03
-88.8000E-09,+2.2914572618901E+00,-293.4673335403E-03
-88.6000E-09,+2.2110552527011E+00,-289.4472330809E-03
-88.4000E-09,+2.2512562572956E+00,-293.4673335403E-03
-88.2000E-09,+2.2110552527010E+00,-297.4874339998E-03
-88.0000E-09,+2.2110552527010E+00,-313.5678358376E-03
-87.8000E-09,+2.1708542481065E+00,-329.6482376754E-03
-87.6000E-09,+2.2110552527010E+00,-349.7487399727E-03
-87.4000E-09,+2.1306532435120E+00,-357.7889408916E-03
-87.2000E-09,+2.2110552527010E+00,-361.8090413511E-03
-87.0000E-09,+2.0904522389174E+00,-365.8291418105E-03
-86.8000E-09,+2.1306532435119E+00,-361.8090413511E-03
-86.6000E-09,+2.0904522389174E+00,-345.7286395132E-03
-86.4000E-09,+2.0904522389173E+00,-325.6281372160E-03
-86.2000E-09,+2.0502512343228E+00,-309.5477353781E-03
-86.0000E-09,+2.0502512343227E+00,-297.4874339998E-03
-85.8000E-09,+1.9698492251337E+00,-289.4472330809E-03
-85.6000E-09,+2.0100502297282E+00,-293.4673335403E-03
-85.4000E-09,+1.9698492251337E+00,-293.4673335403E-03
-85.2000E-09,+2.0100502297282E+00,-301.5075344592E-03
-85.0000E-09,+1.9698492251337E+00,-313.5678358376E-03
-84.8000E-09,+2.0100502297282E+00,-333.6683381349E-03
-84.6000E-09,+1.9698492251336E+00,-345.7286395133E-03
-84.4000E-09,+1.8894472159446E+00,-345.7286395132E-03
-84.2000E-09,+1.9296482205391E+00,-325.6281372160E-03
-84.0000E-09,+1.9698492251336E+00,-313.5678358376E-03
-83.8000E-09,+1.8492462113500E+00,-309.5477353781E-03
-83.6000E-09,+1.8894472159445E+00,-313.5678358376E-03
-83.4000E-09,+1.8492462113500E+00,-329.6482376754E-03
-83.2000E-09,+1.8894472159445E+00,-333.6683381349E-03
-83.0000E-09,+1.8492462113499E+00,-329.6482376754E-03
-82.8000E-09,+1.8090452067554E+00,-325.6281372160E-03
-82.6000E-09,+1.8090452067554E+00,-309.5477353781E-03
-82.4000E-09,+1.8090452067554E+00,-281.4070321619E-03
-82.2000E-09,+1.7688442021608E+00,-269.3467307836E-03
-82.0000E-09,+1.7688442021608E+00,-269.3467307836E-03
-81.8000E-09,+1.7286431975663E+00,-277.3869317025E-03
-81.6000E-09,+1.8090452067553E+00,-289.4472330809E-03
-81.4000E-09,+1.7286431975663E+00,-301.5075344592E-03
-81.2000E-09,+1.7688442021608E+00,-309.5477353781E-03
-81.0000E-09,+1.6884421929717E+00,-305.5276349187E-03
-80.8000E-09,+1.7286431975662E+00,-293.4673335403E-03
-80.6000E-09,+1.6482411883771E+00,-281.4070321619E-03
-80.4000E-09,+1.6482411883771E+00,-277.3869317025E-03
-80.2000E-09,+1.5678391791881E+00,-269.3467307836E-03
-80.0000E-09,+1.6080401837826E+00,-265.3266303241E-03
-79.8000E-09,+1.6080401837826E+00,-261.3065298647E-03
-79.6000E-09,+1.6080401837826E+00,-261.3065298647E-03
-79.4000E-09,+1.6080401837826E+00,-261.3065298647E-03
-79.2000E-09,+1.6482411883771E+00,-257.2864294052E-03
-79.0000E-09,+1.5678391791881E+00,-257.2864294052E-03
-78.8000E-09,+1.6482411883770E+00,-261.3065298647E-03
-78.6000E-09,+1.5276381745935E+00,-261.3065298647E-03
-78.4000E-09,+1.6080401837825E+00,-269.3467307836E-03
-78.2000E-09,+1.5678391791880E+00,-265.3266303241E-03
-78.0000E-09,+1.5276381745934E+00,-261.3065298647E-03
-77.8000E-09,+1.4874371699989E+00,-249.2462284863E-03
-77.6000E-09,+1.5276381745934E+00,-245.2261280268E-03
-77.4000E-09,+1.4472361654043E+00,-241.2060275674E-03
-77.2000E-09,+1.4472361654043E+00,-241.2060275674E-03
-77.0000E-09,+1.4472361654043E+00,-237.1859271079E-03
-76.8000E-09,+1.4472361654043E+00,-237.1859271079E-03
-76.6000E-09,+1.4070351608098E+00,-241.2060275674E-03
-76.4000E-09,+1.4070351608097E+00,-241.2060275674E-03
-76.2000E-09,+1.3266331516206E+00,-237.1859271079E-03
-76.0000E-09,+1.2864321470260E+00,-229.1457261890E-03
-75.8000E-09,+1.2462311424315E+00,-225.1256257296E-03
-75.6000E-09,+1.2864321470260E+00,-221.1055252701E-03
-75.4000E-09,+1.2060301378370E+00,-229.1457261890E-03
-75.2000E-09,+1.2462311424314E+00,-225.1256257296E-03
-75.0000E-09,+1.1658291332424E+00,-225.1256257296E-03
-74.8000E-09,+1.2060301378368E+00,-225.1256257296E-03
-74.6000E-09,+1.1256281286479E+00,-221.1055252701E-03
-74.4000E-09,+1.1658291332423E+00,-217.0854248106E-03
-74.2000E-09,+1.0854271240532E+00,-209.0452238917E-03
-74.0000E-09,+1.0854271240532E+00,-201.0050229728E-03
-73.8000E-09,+1.0452261194586E+00,-205.0251234323E-03
-73.6000E-09,+1.0050251148641E+00,-205.0251234323E-03
-73.4000E-09,+964.8241102695E-03,-192.9648220539E-03
-73.2000E-09,+964.8241102695E-03,-184.9246211350E-03
-73.0000E-09,+884.4221010804E-03,-180.9045206755E-03
-72.8000E-09,+884.4221010804E-03,-172.8643197566E-03
-72.6000E-09,+844.2210964858E-03,-164.8241188377E-03
-72.4000E-09,+804.0200918912E-03,-168.8442192972E-03
-72.2000E-09,+723.6180827022E-03,-172.8643197566E-03
-72.0000E-09,+763.8190872966E-03,-184.9246211350E-03
-71.8000E-09,+683.4170781075E-03,-188.9447215945E-03
-71.6000E-09,+603.0150689184E-03,-188.9447215945E-03
-71.4000E-09,+562.8140643239E-03,-188.9447215944E-03
-71.2000E-09,+562.8140643238E-03,-184.9246211350E-03
-71.0000E-09,+482.4120551348E-03,-184.9246211350E-03
-70.8000E-09,+522.6130597292E-03,-201.0050229729E-03
-70.6000E-09,+442.2110505403E-03,-225.1256257295E-03
-70.4000E-09,+482.4120551347E-03,-205.0251234322E-03
-70.2000E-09,+402.0100459456E-03,-156.7839179188E-03
-70.0000E-09,+402.0100459455E-03,-124.6231142431E-03
-69.8000E-09,+281.4070321619E-03,-116.5829133243E-03
-69.6000E-09,+241.2060275674E-03,-128.6432147026E-03
-69.4000E-09,+241.2060275673E-03,-140.7035160810E-03
-69.2000E-09,+201.0050229728E-03,-152.7638174594E-03
-69.0000E-09,+160.8040183783E-03,-172.8643197566E-03
-68.8000E-09,+160.8040183781E-03,-188.9447215944E-03
-68.6000E-09,+40.2010045946E-03,-176.8844202161E-03
-68.4000E-09,+80.4020091891E-03,-156.7839179188E-03
-68.2000E-09,+40.2010045946E-03,-128.6432147026E-03
-68.0000E-09,+40.2010045945E-03,-96.4824110269E-03
-67.8000E-09,-40.2010045946E-03,-80.4020091891E-03
-67.6000E-09,-80.4020091892E-03,-60.3015068918E-03
-67.4000E-09,-120.6030137838E-03,-56.2814064324E-03
-67.2000E-09,-160.8040183783E-03,-56.2814064324E-03
-67.0000E-09,-201.0050229729E-03,-68.3417078108E-03
-66.8000E-09,-241.2060275675E-03,-64.3216073513E-03
